PartijID,Datum,SeizoenID,SpelerID,TegenstanderID,AantalCaramboles,TeHalenGemiddelde,Caramboles,Beurten,HoogsteSet,Gemiddelde,PlusMin
24396,"04/09/25 00:00:00",59,47,63,19,0.94999999,12,19,3,0.63157892,-0.31842107
24397,"04/09/25 00:00:00",59,63,47,34,1.7,34,19,6,1.7894737,0.089473605
24398,"04/09/25 00:00:00",59,35,43,20,1,20,8,10,2.5,1.5
24399,"04/09/25 00:00:00",59,43,35,70,3.5,36,8,20,4.5,1
24400,"04/09/25 00:00:00",59,25,23,37,1.85,38,16,6,2.375,0.52499998
24401,"04/09/25 00:00:00",59,23,25,36,1.8,35,16,9,2.1875,0.38750005
24402,"04/09/25 00:00:00",59,46,49,23,1.15,24,11,9,2.1818182,1.0318183
24403,"04/09/25 00:00:00",59,49,46,30,1.5,21,11,6,1.9090909,0.40909088
24404,"04/09/25 00:00:00",59,53,43,15,0.75,15,6,7,2.5,1.75
24405,"04/09/25 00:00:00",59,43,53,70,3.5,21,6,10,3.5,0
24406,"04/09/25 00:00:00",59,47,6,19,0.94999999,19,14,10,1.3571428,0.40714282
24407,"04/09/25 00:00:00",59,6,47,33,1.65,15,14,4,1.0714285,-0.57857144
24408,"04/09/25 00:00:00",59,46,23,23,1.15,25,20,5,1.25,0.10000002
24409,"04/09/25 00:00:00",59,23,46,36,1.8,27,20,9,1.35,-0.44999993
24410,"04/09/25 00:00:00",59,35,49,20,1,18,20,3,0.89999998,-0.10000002
24411,"04/09/25 00:00:00",59,49,35,30,1.5,16,20,4,0.80000001,-0.69999999
24412,"04/09/25 00:00:00",59,69,25,34,1.7,34,12,10,2.8333333,1.1333332
24413,"04/09/25 00:00:00",59,25,69,37,1.85,17,12,5,1.4166666,-0.4333334
24414,"04/09/25 00:00:00",59,6,43,33,1.65,29,18,8,1.6111112,-0.038888812
24415,"04/09/25 00:00:00",59,43,6,70,3.5,71,18,15,3.9444444,0.44444442
24416,"04/09/25 00:00:00",59,47,53,19,0.94999999,13,20,2,0.64999998,-0.30000001
24417,"04/09/25 00:00:00",59,53,47,15,0.75,14,20,4,0.69999999,-0.050000012
24418,"04/09/25 00:00:00",59,35,46,20,1,23,16,6,1.4375,0.4375
24419,"04/09/25 00:00:00",59,46,35,23,1.15,14,16,4,0.875,-0.27499998
24420,"04/16/25 00:00:00",59,23,54,36,1.8,24,16,8,1.5,-0.29999995
24421,"04/16/25 00:00:00",59,54,23,23,1.15,23,16,8,1.4375,0.28750002
24422,"04/16/25 00:00:00",59,59,43,13,0.64999998,13,20,3,0.64999998,0
24423,"04/16/25 00:00:00",59,43,59,70,3.5,65,20,15,3.25,-0.25
24424,"04/16/25 00:00:00",59,60,6,13,0.64999998,9,20,2,0.44999999,-0.19999999
24425,"04/16/25 00:00:00",59,6,60,33,1.65,26,20,11,1.3,-0.35000002
24426,"04/16/25 00:00:00",59,57,40,19,0.94999999,19,20,4,0.94999999,0
24427,"04/16/25 00:00:00",59,40,57,44,2.2,41,20,8,2.05,-0.1500001
24428,"04/16/25 00:00:00",59,25,63,37,1.85,36,20,11,1.8,-0.050000072
24429,"04/16/25 00:00:00",59,63,25,34,1.7,28,20,6,1.4,-0.30000007
24430,"04/16/25 00:00:00",59,46,43,23,1.15,20,20,3,1,-0.14999998
24431,"04/16/25 00:00:00",59,43,46,70,3.5,65,20,16,3.25,-0.25
24432,"04/16/25 00:00:00",59,60,59,13,0.64999998,5,13,2,0.38461539,-0.26538458
24433,"04/16/25 00:00:00",59,59,60,13,0.64999998,13,13,4,1,0.35000002
24434,"04/16/25 00:00:00",59,64,57,13,0.64999998,5,18,2,0.27777779,-0.37222219
24435,"04/16/25 00:00:00",59,57,64,19,0.94999999,20,18,7,1.1111112,0.16111118
24436,"04/16/25 00:00:00",59,35,6,20,1,20,13,9,1.5384616,0.53846157
24437,"04/16/25 00:00:00",59,6,35,33,1.65,23,13,4,1.7692307,0.11923075
24438,"04/16/25 00:00:00",59,21,25,27,1.35,26,20,5,1.3,-0.050000072
24439,"04/16/25 00:00:00",59,25,21,37,1.85,26,20,4,1.3,-0.55000007
24440,"04/16/25 00:00:00",59,23,40,36,1.8,29,20,4,1.45,-0.3499999
24441,"04/16/25 00:00:00",59,40,23,44,2.2,28,20,8,1.4,-0.80000007
24442,"04/16/25 00:00:00",59,49,63,30,1.5,24,20,4,1.2,-0.29999995
24443,"04/16/25 00:00:00",59,63,49,34,1.7,33,20,9,1.65,-0.050000072
24444,"04/16/25 00:00:00",59,47,26,19,0.94999999,21,19,5,1.1052631,0.15526313
24445,"04/16/25 00:00:00",59,26,47,131,6.5500002,72,19,23,3.7894738,-2.7605264
24446,"04/16/25 00:00:00",59,42,43,40,2,27,20,7,1.35,-0.64999998
24447,"04/16/25 00:00:00",59,43,42,70,3.5,48,20,7,2.4000001,-1.0999999
24448,"04/16/25 00:00:00",59,46,69,23,1.15,25,20,6,1.25,0.10000002
24449,"04/16/25 00:00:00",59,69,46,34,1.7,27,20,5,1.35,-0.35000002
24450,"04/16/25 00:00:00",59,19,6,28,1.4,12,14,6,0.85714287,-0.54285711
24451,"04/16/25 00:00:00",59,6,19,33,1.65,36,14,7,2.5714285,0.92142856
24452,"04/16/25 00:00:00",59,64,35,13,0.64999998,2,20,1,0.1,-0.54999995
24453,"04/16/25 00:00:00",59,35,64,20,1,19,20,3,0.94999999,-0.050000012
24454,"04/16/25 00:00:00",59,54,40,23,1.15,11,15,4,0.73333335,-0.41666663
24455,"04/16/25 00:00:00",59,40,54,44,2.2,46,15,10,3.0666666,0.86666656
24456,"04/16/25 00:00:00",59,21,63,27,1.35,23,20,4,1.15,-0.20000005
24457,"04/16/25 00:00:00",59,63,21,34,1.7,23,20,5,1.15,-0.55000007
24458,"04/16/25 00:00:00",59,42,26,40,2,18,17,3,1.0588236,-0.94117641
24459,"04/16/25 00:00:00",59,26,42,131,6.5500002,139,17,19,8.1764708,1.6264706
24460,"04/16/25 00:00:00",59,63,54,34,1.7,35,19,5,1.8421053,0.14210522
24461,"04/16/25 00:00:00",59,54,63,23,1.15,15,19,3,0.78947371,-0.36052626
24462,"04/23/25 00:00:00",59,43,59,70,3.5,53,20,13,2.6500001,-0.8499999
24463,"04/23/25 00:00:00",59,59,43,13,0.64999998,13,20,4,0.64999998,0
24464,"04/23/25 00:00:00",59,47,49,19,0.94999999,19,11,4,1.7272727,0.77727276
24465,"04/23/25 00:00:00",59,49,47,30,1.5,10,11,4,0.90909094,-0.59090906
24466,"04/23/25 00:00:00",59,57,23,19,0.94999999,24,16,7,1.5,0.55000001
24467,"04/23/25 00:00:00",59,23,57,36,1.8,33,16,9,2.0625,0.26250005
24468,"04/23/25 00:00:00",59,35,49,20,1,17,20,3,0.85000002,-0.14999998
24469,"04/23/25 00:00:00",59,49,35,30,1.5,33,20,11,1.65,0.14999998
24470,"04/23/25 00:00:00",59,43,23,70,3.5,35,12,11,2.9166667,-0.58333325
24471,"04/23/25 00:00:00",59,23,43,36,1.8,36,12,9,3,1.2
24472,"04/23/25 00:00:00",59,57,63,19,0.94999999,13,13,7,1,0.050000012
24473,"04/23/25 00:00:00",59,63,57,34,1.7,34,13,10,2.6153846,0.91538453
24474,"04/23/25 00:00:00",59,35,47,20,1,17,20,4,0.85000002,-0.14999998
24475,"04/23/25 00:00:00",59,47,35,19,0.94999999,18,20,4,0.89999998,-0.050000012
24476,"04/23/25 00:00:00",59,64,59,13,0.64999998,13,17,4,0.7647059,0.11470592
24477,"04/23/25 00:00:00",59,59,64,13,0.64999998,9,17,2,0.52941179,-0.12058818
24478,"04/23/25 00:00:00",59,64,47,13,0.64999998,2,17,2,0.11764706,-0.53235292
24479,"04/23/25 00:00:00",59,47,64,19,0.94999999,19,17,4,1.1176471,0.16764706
24480,"04/23/25 00:00:00",59,54,59,23,1.15,11,16,3,0.6875,-0.46249998
24481,"04/23/25 00:00:00",59,59,54,13,0.64999998,13,16,3,0.8125,0.16250002
24482,"04/23/25 00:00:00",59,54,63,23,1.15,23,11,9,2.090909,0.94090903
24483,"04/23/25 00:00:00",59,63,54,34,1.7,19,11,6,1.7272727,0.027272701
24484,"04/23/25 00:00:00",59,43,54,70,3.5,71,18,12,3.9444444,0.44444442
24485,"04/23/25 00:00:00",59,54,43,23,1.15,21,18,4,1.1666666,0.016666651
24486,"04/23/25 00:00:00",59,59,63,13,0.64999998,12,19,2,0.63157892,-0.018421054
24487,"04/23/25 00:00:00",59,63,59,34,1.7,36,19,8,1.8947369,0.19473684
24488,"04/23/25 00:00:00",59,26,54,131,6.5500002,104,20,40,5.1999998,-1.3500004
24489,"04/23/25 00:00:00",59,54,26,23,1.15,19,20,6,0.94999999,-0.19999999
24490,"04/23/25 00:00:00",59,26,63,131,6.5500002,149,17,33,8.7647057,2.2147055
24491,"04/23/25 00:00:00",59,63,26,34,1.7,23,17,5,1.3529412,-0.34705889
24492,"04/30/25 00:00:00",59,57,6,19,0.94999999,19,9,4,2.1111112,1.1611111
24493,"04/30/25 00:00:00",59,6,57,33,1.65,18,9,6,2,0.35000002
24494,"04/30/25 00:00:00",59,14,54,20,1,17,20,4,0.85000002,-0.14999998
24495,"04/30/25 00:00:00",59,54,14,23,1.15,14,20,5,0.69999999,-0.44999999
24496,"04/30/25 00:00:00",59,35,23,20,1,17,20,4,0.85000002,-0.14999998
24497,"04/30/25 00:00:00",59,23,35,36,1.8,24,20,5,1.2,-0.5999999
24498,"04/30/25 00:00:00",59,14,6,20,1,21,19,6,1.1052631,0.10526311
24499,"04/30/25 00:00:00",59,6,14,33,1.65,29,19,8,1.5263158,-0.12368417
24500,"04/30/25 00:00:00",59,47,43,19,0.94999999,19,17,3,1.1176471,0.16764706
24501,"04/30/25 00:00:00",59,43,47,70,3.5,62,17,16,3.6470587,0.14705873
24502,"04/30/25 00:00:00",59,47,59,19,0.94999999,19,14,4,1.3571428,0.40714282
24503,"04/30/25 00:00:00",59,59,47,13,0.64999998,8,14,2,0.5714286,-0.078571379
24504,"04/30/25 00:00:00",59,54,57,23,1.15,16,15,5,1.0666667,-0.083333254
24505,"04/30/25 00:00:00",59,57,54,19,0.94999999,20,15,5,1.3333334,0.38333338
24506,"04/30/25 00:00:00",59,59,63,13,0.64999998,6,13,3,0.46153846,-0.18846151
24507,"04/30/25 00:00:00",59,63,59,34,1.7,42,13,15,3.2307692,1.5307691
24508,"04/30/25 00:00:00",59,25,57,37,1.85,24,14,7,1.7142857,-0.13571429
24509,"04/30/25 00:00:00",59,57,25,19,0.94999999,19,14,4,1.3571428,0.40714282
24510,"04/30/25 00:00:00",59,46,49,23,1.15,19,20,5,0.94999999,-0.19999999
24511,"04/30/25 00:00:00",59,49,46,30,1.5,21,20,3,1.05,-0.45000005
24512,"04/30/25 00:00:00",59,35,42,20,1,16,20,4,0.80000001,-0.19999999
24513,"04/30/25 00:00:00",59,42,35,40,2,38,20,10,1.9,-0.10000002
24514,"04/30/25 00:00:00",59,14,23,20,1,14,20,3,0.69999999,-0.30000001
24515,"04/30/25 00:00:00",59,23,14,36,1.8,20,20,5,1,-0.79999995
24516,"04/30/25 00:00:00",59,47,53,19,0.94999999,9,14,3,0.64285713,-0.30714285
24517,"04/30/25 00:00:00",59,53,47,15,0.75,16,14,3,1.1428572,0.39285719
24518,"04/30/25 00:00:00",59,6,42,33,1.65,26,16,4,1.625,-0.024999976
24519,"04/30/25 00:00:00",59,42,6,40,2,43,16,7,2.6875,0.6875
24520,"04/30/25 00:00:00",59,25,26,37,1.85,28,20,6,1.4,-0.45000005
24521,"04/30/25 00:00:00",59,26,25,131,6.5500002,83,20,20,4.1500001,-2.4000001
24522,"04/30/25 00:00:00",59,63,6,34,1.7,35,8,20,4.375,2.675
24523,"04/30/25 00:00:00",59,6,63,33,1.65,11,8,5,1.375,-0.27499998
24524,"04/30/25 00:00:00",59,54,43,23,1.15,8,18,4,0.44444445,-0.70555556
24525,"04/30/25 00:00:00",59,43,54,70,3.5,72,18,17,4,0.5
24526,"04/30/25 00:00:00",59,46,44,23,1.15,24,13,5,1.8461539,0.69615388
24527,"04/30/25 00:00:00",59,44,46,37,1.85,14,13,9,1.0769231,-0.77307689
24528,"04/30/25 00:00:00",59,63,26,34,1.7,34,16,6,2.125,0.42499995
24529,"04/30/25 00:00:00",59,26,63,131,6.5500002,90,16,19,5.625,-0.92500019
24530,"04/30/25 00:00:00",59,44,57,37,1.85,29,20,6,1.45,-0.39999998
24531,"04/30/25 00:00:00",59,57,44,19,0.94999999,14,20,3,0.69999999,-0.25
24532,"04/30/25 00:00:00",59,53,54,15,0.75,12,19,4,0.63157892,-0.11842108
24533,"04/30/25 00:00:00",59,54,53,23,1.15,23,19,5,1.2105263,0.060526371
24534,"05/07/25 00:00:00",59,43,63,70,3.5,39,20,6,1.95,-1.55
24535,"05/07/25 00:00:00",59,63,43,34,1.7,31,20,13,1.55,-0.1500001
24536,"05/07/25 00:00:00",59,25,6,37,1.85,39,18,8,2.1666667,0.31666672
24537,"05/07/25 00:00:00",59,6,25,33,1.65,24,18,4,1.3333334,-0.3166666
24538,"05/07/25 00:00:00",59,23,43,36,1.8,23,15,4,1.5333333,-0.26666665
24539,"05/07/25 00:00:00",59,43,23,70,3.5,75,15,25,5,1.5
24540,"05/07/25 00:00:00",59,59,63,13,0.64999998,14,20,3,0.69999999,0.050000012
24541,"05/07/25 00:00:00",59,63,59,34,1.7,25,20,6,1.25,-0.45000005
24542,"05/07/25 00:00:00",59,44,46,37,1.85,17,12,9,1.4166666,-0.4333334
24543,"05/07/25 00:00:00",59,46,44,23,1.15,23,12,7,1.9166666,0.76666665
24544,"05/07/25 00:00:00",59,53,40,15,0.75,8,20,2,0.40000001,-0.34999999
24545,"05/07/25 00:00:00",59,40,53,44,2.2,23,20,4,1.15,-1.0500001
24546,"05/07/25 00:00:00",59,35,6,20,1,22,14,8,1.5714285,0.57142854
24547,"05/07/25 00:00:00",59,6,35,33,1.65,7,14,3,0.5,-1.15
24548,"05/07/25 00:00:00",59,49,54,30,1.5,31,17,6,1.8235294,0.32352936
24549,"05/07/25 00:00:00",59,54,49,23,1.15,10,17,2,0.58823532,-0.56176466
24550,"05/07/25 00:00:00",59,21,43,27,1.35,20,20,4,1,-0.35000002
24551,"05/07/25 00:00:00",59,43,21,70,3.5,54,20,8,2.7,-0.79999995
24552,"05/07/25 00:00:00",59,25,57,37,1.85,41,18,10,2.2777777,0.42777765
24553,"05/07/25 00:00:00",59,57,25,19,0.94999999,18,18,3,1,0.050000012
24554,"05/07/25 00:00:00",59,23,63,36,1.8,36,17,5,2.1176472,0.31764722
24555,"05/07/25 00:00:00",59,63,23,34,1.7,20,17,6,1.1764706,-0.52352941
24556,"05/07/25 00:00:00",59,19,69,28,1.4,19,20,3,0.94999999,-0.44999999
24557,"05/07/25 00:00:00",59,69,19,34,1.7,28,20,7,1.4,-0.30000007
24558,"05/07/25 00:00:00",59,53,26,15,0.75,15,14,7,1.0714285,0.32142854
24559,"05/07/25 00:00:00",59,26,53,131,6.5500002,122,14,35,8.7142859,2.1642857
24560,"05/07/25 00:00:00",59,44,40,37,1.85,39,15,8,2.5999999,0.74999988
24561,"05/07/25 00:00:00",59,40,44,44,2.2,33,15,11,2.2,0
24562,"05/07/25 00:00:00",59,35,42,20,1,15,12,5,1.25,0.25
24563,"05/07/25 00:00:00",59,42,35,40,2,46,12,13,3.8333333,1.8333333
24564,"05/07/25 00:00:00",59,46,6,23,1.15,18,18,3,1,-0.14999998
24565,"05/07/25 00:00:00",59,6,46,33,1.65,40,18,8,2.2222223,0.57222235
24566,"05/07/25 00:00:00",59,54,21,23,1.15,20,17,6,1.1764706,0.026470661
24567,"05/07/25 00:00:00",59,21,54,27,1.35,27,17,5,1.5882353,0.23823524
24568,"05/07/25 00:00:00",59,63,57,34,1.7,8,11,4,0.72727275,-0.9727273
24569,"05/07/25 00:00:00",59,57,63,19,0.94999999,22,11,8,2,1.05
24570,"05/07/25 00:00:00",59,44,26,37,1.85,38,18,10,2.1111112,0.26111114
24571,"05/07/25 00:00:00",59,26,44,131,6.5500002,70,18,17,3.8888888,-2.6611114
24572,"05/14/25 00:00:00",59,21,23,27,1.35,27,18,5,1.5,0.14999998
24573,"05/14/25 00:00:00",59,23,21,36,1.8,23,18,4,1.2777778,-0.52222216
24574,"05/14/25 00:00:00",59,25,43,37,1.85,27,20,5,1.35,-0.5
24575,"05/14/25 00:00:00",59,43,25,70,3.5,63,20,12,3.1500001,-0.3499999
24576,"05/14/25 00:00:00",59,35,43,20,1,20,13,6,1.5384616,0.53846157
24577,"05/14/25 00:00:00",59,43,35,70,3.5,35,13,15,2.6923077,-0.80769229
24578,"05/14/25 00:00:00",59,6,63,33,1.65,35,14,9,2.5,0.85000002
24579,"05/14/25 00:00:00",59,63,6,34,1.7,21,14,4,1.5,-0.20000005
24580,"05/14/25 00:00:00",59,35,62,20,1,9,8,5,1.125,0.125
24581,"05/14/25 00:00:00",59,62,35,14,0.69999999,14,8,5,1.75,1.05
24582,"05/14/25 00:00:00",59,35,63,20,1,12,20,3,0.60000002,-0.39999998
24583,"05/14/25 00:00:00",59,63,35,34,1.7,26,20,6,1.3,-0.4000001
24584,"05/14/25 00:00:00",59,47,6,19,0.94999999,20,18,3,1.1111112,0.16111118
24585,"05/14/25 00:00:00",59,6,47,33,1.65,20,18,6,1.1111112,-0.53888881
24586,"05/14/25 00:00:00",59,19,62,28,1.4,15,9,7,1.6666666,0.26666665
24587,"05/14/25 00:00:00",59,62,19,14,0.69999999,14,9,4,1.5555556,0.85555559
24588,"05/14/25 00:00:00",59,57,44,19,0.94999999,19,10,5,1.9,0.94999999
24589,"05/14/25 00:00:00",59,44,57,37,1.85,9,10,3,0.89999998,-0.95000005
24590,"05/14/25 00:00:00",59,69,43,34,1.7,35,19,6,1.8421053,0.14210522
24591,"05/14/25 00:00:00",59,43,69,70,3.5,67,19,9,3.5263157,0.026315689
24592,"05/14/25 00:00:00",59,21,26,27,1.35,23,20,4,1.15,-0.20000005
24593,"05/14/25 00:00:00",59,26,21,131,6.5500002,96,20,41,4.8000002,-1.75
24594,"05/14/25 00:00:00",59,25,23,37,1.85,29,17,9,1.7058823,-0.14411771
24595,"05/14/25 00:00:00",59,23,25,36,1.8,36,17,8,2.1176472,0.31764722
24596,"05/14/25 00:00:00",59,47,63,19,0.94999999,22,15,8,1.4666667,0.51666671
24597,"05/14/25 00:00:00",59,63,47,34,1.7,17,15,4,1.1333333,-0.56666672
24598,"05/14/25 00:00:00",59,6,57,33,1.65,33,20,7,1.65,0
24599,"05/14/25 00:00:00",59,57,6,19,0.94999999,18,20,6,0.89999998,-0.050000012
24600,"05/14/25 00:00:00",59,19,44,28,1.4,18,16,3,1.125,-0.27499998
24601,"05/14/25 00:00:00",59,44,19,37,1.85,38,16,9,2.375,0.52499998
24602,"05/14/25 00:00:00",59,26,43,131,6.5500002,50,11,21,4.5454545,-2.0045457
24603,"05/14/25 00:00:00",59,43,26,70,3.5,72,11,23,6.5454545,3.0454545
24604,"05/14/25 00:00:00",59,69,21,34,1.7,29,17,8,1.7058823,0.0058822632
24605,"05/14/25 00:00:00",59,21,69,27,1.35,28,17,9,1.6470588,0.29705882
24606,"05/14/25 00:00:00",59,44,63,37,1.85,25,20,7,1.25,-0.60000002
24607,"05/14/25 00:00:00",59,63,44,34,1.7,23,20,6,1.15,-0.55000007
24608,"05/21/25 00:00:00",59,57,63,19,0.94999999,18,20,6,0.89999998,-0.050000012
24609,"05/21/25 00:00:00",59,63,57,34,1.7,29,20,6,1.45,-0.25
24610,"05/21/25 00:00:00",59,47,57,19,0.94999999,19,17,3,1.1176471,0.16764706
24611,"05/21/25 00:00:00",59,57,47,19,0.94999999,14,17,2,0.82352942,-0.12647057
24612,"05/21/25 00:00:00",59,62,21,14,0.69999999,12,19,3,0.63157892,-0.068421066
24613,"05/21/25 00:00:00",59,21,62,27,1.35,27,19,7,1.4210526,0.071052551
24614,"05/21/25 00:00:00",59,23,63,36,1.8,37,15,10,2.4666667,0.66666675
24615,"05/21/25 00:00:00",59,63,23,34,1.7,24,15,5,1.6,-0.10000002
24616,"05/21/25 00:00:00",59,62,57,14,0.69999999,9,15,3,0.60000002,-0.099999964
24617,"05/21/25 00:00:00",59,57,62,19,0.94999999,22,15,4,1.4666667,0.51666671
24618,"05/21/25 00:00:00",59,47,21,19,0.94999999,15,20,4,0.75,-0.19999999
24619,"05/21/25 00:00:00",59,21,47,27,1.35,28,20,9,1.4,0.049999952
24620,"05/21/25 00:00:00",59,69,23,34,1.7,34,13,15,2.6153846,0.91538453
24621,"05/21/25 00:00:00",59,23,69,36,1.8,15,13,7,1.1538461,-0.64615381
24622,"05/21/25 00:00:00",59,62,63,14,0.69999999,14,12,3,1.1666666,0.46666664
24623,"05/21/25 00:00:00",59,63,62,34,1.7,18,12,7,1.5,-0.20000005
24624,"05/21/25 00:00:00",59,57,42,19,0.94999999,17,20,6,0.85000002,-0.099999964
24625,"05/21/25 00:00:00",59,42,57,40,2,22,20,5,1.1,-0.89999998
24626,"05/21/25 00:00:00",59,69,21,34,1.7,32,20,4,1.6,-0.10000002
24627,"05/21/25 00:00:00",59,21,69,27,1.35,29,20,7,1.45,0.10000002
24628,"05/21/25 00:00:00",59,42,63,40,2,40,15,6,2.6666667,0.66666675
24629,"05/21/25 00:00:00",59,63,42,34,1.7,26,15,6,1.7333333,0.033333302
24630,"05/28/25 00:00:00",59,69,26,34,1.7,29,12,7,2.4166667,0.7166667
24631,"05/28/25 00:00:00",59,26,69,131,6.5500002,135,12,35,11.25,4.6999998
24632,"05/28/25 00:00:00",59,57,47,19,0.94999999,18,20,5,0.89999998,-0.050000012
24633,"05/28/25 00:00:00",59,47,57,19,0.94999999,16,20,3,0.80000001,-0.14999998
24634,"05/28/25 00:00:00",59,60,63,13,0.64999998,6,11,2,0.54545456,-0.10454541
24635,"05/28/25 00:00:00",59,63,60,34,1.7,35,11,12,3.1818182,1.4818182
24636,"05/28/25 00:00:00",59,54,62,23,1.15,20,17,5,1.1764706,0.026470661
24637,"05/28/25 00:00:00",59,62,54,14,0.69999999,16,17,7,0.94117647,0.24117649
24638,"05/28/25 00:00:00",59,49,60,30,1.5,24,20,5,1.2,-0.29999995
24639,"05/28/25 00:00:00",59,60,49,13,0.64999998,10,20,3,0.5,-0.14999998
24640,"05/28/25 00:00:00",59,6,53,33,1.65,33,20,4,1.65,0
24641,"05/28/25 00:00:00",59,53,6,15,0.75,11,20,4,0.55000001,-0.19999999
24642,"05/28/25 00:00:00",59,46,54,23,1.15,22,12,5,1.8333334,0.6833334
24643,"05/28/25 00:00:00",59,54,46,23,1.15,28,12,7,2.3333333,1.1833333
24644,"05/28/25 00:00:00",59,44,26,37,1.85,16,10,3,1.6,-0.25
24645,"05/28/25 00:00:00",59,26,44,131,6.5500002,152,10,32,15.2,8.6499996
24646,"05/28/25 00:00:00",59,35,6,20,1,22,10,8,2.2,1.2
24647,"05/28/25 00:00:00",59,6,35,33,1.65,15,10,5,1.5,-0.14999998
24648,"05/28/25 00:00:00",59,57,64,19,0.94999999,10,20,2,0.5,-0.44999999
24649,"05/28/25 00:00:00",59,64,57,13,0.64999998,7,20,2,0.34999999,-0.29999998
24650,"05/28/25 00:00:00",59,47,63,19,0.94999999,19,15,5,1.2666667,0.31666666
24651,"05/28/25 00:00:00",59,63,47,34,1.7,30,15,13,2,0.29999995
24652,"05/28/25 00:00:00",59,35,46,20,1,9,20,3,0.44999999,-0.55000001
24653,"05/28/25 00:00:00",59,46,35,23,1.15,18,20,3,0.89999998,-0.25
24654,"05/28/25 00:00:00",59,44,64,37,1.85,28,20,7,1.4,-0.45000005
24655,"05/28/25 00:00:00",59,64,44,13,0.64999998,8,20,3,0.40000001,-0.24999997
24656,"05/28/25 00:00:00",59,49,21,30,1.5,30,13,8,2.3076923,0.80769229
24657,"05/28/25 00:00:00",59,21,49,27,1.35,16,13,6,1.2307693,-0.11923075
24658,"05/28/25 00:00:00",59,62,47,14,0.69999999,5,17,1,0.29411766,-0.40588233
24659,"05/28/25 00:00:00",59,47,62,19,0.94999999,21,17,3,1.2352941,0.28529412
24660,"05/28/25 00:00:00",59,54,63,23,1.15,22,20,4,1.1,-0.049999952
24661,"05/28/25 00:00:00",59,63,54,34,1.7,29,20,5,1.45,-0.25
24662,"05/28/25 00:00:00",59,46,6,23,1.15,21,20,5,1.05,-0.10000002
24663,"05/28/25 00:00:00",59,6,46,33,1.65,30,20,4,1.5,-0.14999998
24664,"05/28/25 00:00:00",59,69,64,34,1.7,28,20,5,1.4,-0.30000007
24665,"05/28/25 00:00:00",59,64,69,13,0.64999998,10,20,3,0.5,-0.14999998
24666,"05/28/25 00:00:00",59,35,53,20,1,9,16,4,0.5625,-0.4375
24667,"05/28/25 00:00:00",59,53,35,15,0.75,15,16,4,0.9375,0.1875
24668,"05/28/25 00:00:00",59,26,44,131,6.5500002,161,19,40,8.4736843,1.9236841
24669,"05/28/25 00:00:00",59,44,26,37,1.85,41,19,8,2.1578948,0.30789483
24670,"05/28/25 00:00:00",59,21,63,27,1.35,16,20,3,0.80000001,-0.55000001
24671,"05/28/25 00:00:00",59,63,21,34,1.7,37,20,9,1.85,0.14999998
24672,"06/04/25 00:00:00",59,6,43,33,1.65,34,18,6,1.8888888,0.23888886
24673,"06/04/25 00:00:00",59,43,6,70,3.5,76,18,14,4.2222223,0.72222233
24674,"06/04/25 00:00:00",59,57,63,19,0.94999999,19,14,4,1.3571428,0.40714282
24675,"06/04/25 00:00:00",59,63,57,34,1.7,17,14,4,1.2142857,-0.48571432
24676,"06/04/25 00:00:00",59,53,19,15,0.75,11,14,4,0.78571427,0.035714269
24677,"06/04/25 00:00:00",59,19,53,28,1.4,30,14,12,2.1428571,0.7428571
24678,"06/04/25 00:00:00",59,44,6,37,1.85,31,18,9,1.7222222,-0.12777781
24679,"06/04/25 00:00:00",59,6,44,33,1.65,35,18,6,1.9444444,0.29444444
24680,"06/04/25 00:00:00",59,35,43,20,1,5,15,2,0.33333334,-0.66666663
24681,"06/04/25 00:00:00",59,43,35,70,3.5,72,15,18,4.8000002,1.3000002
24682,"06/04/25 00:00:00",59,60,63,13,0.64999998,15,14,5,1.0714285,0.42142856
24683,"06/04/25 00:00:00",59,63,60,34,1.7,26,14,9,1.8571428,0.15714276
24684,"06/04/25 00:00:00",59,64,57,13,0.64999998,2,7,1,0.2857143,-0.36428568
24685,"06/04/25 00:00:00",59,57,64,19,0.94999999,22,7,12,3.1428571,2.192857
24686,"06/04/25 00:00:00",59,47,69,19,0.94999999,13,20,3,0.64999998,-0.30000001
24687,"06/04/25 00:00:00",59,69,47,34,1.7,33,20,6,1.65,-0.050000072
24688,"06/04/25 00:00:00",59,49,26,30,1.5,21,20,5,1.05,-0.45000005
24689,"06/04/25 00:00:00",59,26,49,131,6.5500002,67,20,13,3.3499999,-3.2000003
24690,"06/04/25 00:00:00",59,19,6,28,1.4,16,20,4,0.80000001,-0.59999996
24691,"06/04/25 00:00:00",59,6,19,33,1.65,23,20,5,1.15,-0.5
24692,"06/04/25 00:00:00",59,69,63,34,1.7,34,17,5,2,0.29999995
24693,"06/04/25 00:00:00",59,63,69,34,1.7,30,17,6,1.7647059,0.064705849
24694,"06/04/25 00:00:00",59,64,35,13,0.64999998,2,16,1,0.125,-0.52499998
24695,"06/04/25 00:00:00",59,35,64,20,1,20,16,6,1.25,0.25
24696,"06/04/25 00:00:00",59,44,26,37,1.85,37,17,7,2.1764705,0.32647049
24697,"06/04/25 00:00:00",59,26,44,131,6.5500002,136,17,41,8,1.4499998
24698,"06/04/25 00:00:00",59,53,44,15,0.75,15,11,4,1.3636364,0.61363637
24699,"06/04/25 00:00:00",59,44,53,37,1.85,10,11,3,0.90909094,-0.94090909
